"","data_set","unit","prediction_horizon","model","prediction_time","pred_mean","pred_var","lb50","ub50","lb95","ub95","obs","unit_wise_log_score","multiv_log_score"
"2226","noroBE",5,2,"naive",250,5.48481006941389,13.0442042184128,3,7,0,14,5,2.16826428120497,2.5081800278304
"2227","noroBE",5,3,"naive",250,5.50761463850296,13.1299998847836,3,7,0,14,10,3.26699366857968,2.5248546811042
"2228","noroBE",5,4,"naive",250,6.5392767355501,17.2846928230014,3,9,1,16,3,2.31104087773087,2.56389728277002
"2229","noroBE",6,1,"naive",250,4.40344625103474,9.27591657904304,2,6,0,12,9,3.39165650449108,2.36824505124803
"2230","noroBE",6,2,"naive",250,5.31428499260337,12.4109366062384,3,7,0,14,9,3.0383435615736,2.5081800278304
"2231","noroBE",6,3,"naive",250,5.33638055794457,12.4921673169839,3,7,0,14,6,2.31748415208099,2.5248546811042
"2232","noroBE",6,4,"naive",250,6.33596784180491,16.4236114959316,3,9,1,16,2,2.47189825516056,2.56389728277002
"2233","noroBE",7,1,"naive",250,8.45227466984053,26.4041989231186,5,11,1,21,6,2.43759413937889,2.36824505124803
"2234","noroBE",7,2,"naive",250,10.2006005911257,36.3472046017357,6,14,2,25,8,2.6102437063937,2.5081800278304
"2235","noroBE",7,3,"naive",250,10.2430123242552,36.6074913714564,6,14,2,25,7,2.60118644189554,2.5248546811042
"2236","noroBE",7,4,"naive",250,12.1616882426185,49.3281772270611,7,16,2,29,6,2.86030209813547,2.56389728277002
"2237","noroBE",8,1,"naive",250,5.50130527687817,13.106236564774,3,7,0,14,3,2.10444337785303,2.36824505124803
"2238","noroBE",8,2,"naive",250,6.63923263870281,17.7156567650023,4,9,1,17,5,2.24666215921931,2.5081800278304
"2239","noroBE",8,3,"naive",250,6.6668370292818,17.8355590429413,4,9,1,17,6,2.31411360033854,2.5248546811042
"2240","noroBE",8,4,"naive",250,7.91563955482848,23.6603915352414,4,11,1,20,5,2.38670813089844,2.56389728277002
"2241","noroBE",9,1,"naive",250,4.03498374252161,8.12615238723633,2,6,0,11,1,2.0911216821902,2.36824505124803
"2242","noroBE",9,2,"naive",250,4.86960719532852,10.8283091698228,2,7,0,13,4,2.02972153283416,2.5081800278304
"2243","noroBE",9,3,"naive",250,4.8898538934488,10.8982086798418,2,7,0,13,3,1.99260668567823,2.5248546811042
"2244","noroBE",9,4,"naive",250,5.80579977076252,14.2758875575646,3,8,0,15,3,2.1634638221712,2.56389728277002
"2245","noroBE",10,1,"naive",250,9.45313362367484,31.908254511886,5,13,1,23,9,2.63569344189436,2.36824505124803
"2246","noroBE",10,2,"naive",250,11.4084840112593,44.1139001878692,7,15,2,27,5,2.87096596997451,2.5081800278304
"2247","noroBE",10,3,"naive",250,11.4559178437063,44.4338624811181,7,15,2,27,5,2.8778572691812,2.5248546811042
"2248","noroBE",10,4,"naive",250,13.6017898776019,60.0914024317342,8,18,2,32,4,3.39906175766364,2.56389728277002
"2249","noroBE",11,1,"naive",250,6.56783493365994,17.4073102914187,4,9,1,17,10,2.98743437356723,2.36824505124803
"2250","noroBE",11,2,"naive",250,7.92637053617798,23.7138407741014,4,11,1,20,7,2.44389350781723,2.5081800278304
"2251","noroBE",11,3,"naive",250,7.95932654782291,23.8783509888992,4,11,1,20,10,2.7982068153377,2.5248546811042
"2252","noroBE",11,4,"naive",250,9.45023251281284,31.8915728280558,5,13,1,23,9,2.63565236396711,2.56389728277002
"2253","noroBE",12,1,"naive",250,4.91326302234884,10.9792829339055,2,7,0,13,5,2.15915124513828,2.36824505124803
"2254","noroBE",12,2,"naive",250,5.92955572882171,14.7645874674938,3,8,0,15,4,2.14471932753238,2.5081800278304
"2255","noroBE",12,3,"naive",250,5.95420944728672,14.8628619461373,3,8,0,15,4,2.1479510973536,2.5248546811042
"2256","noroBE",12,4,"naive",250,7.06952571536813,19.6282163070529,4,10,1,18,5,2.28936654704918,2.56389728277002
"2257","noroBE",1,1,"naive",251,5.47974862895265,12.9904615409877,3,7,0,14,12,3.90820601530097,2.50681534088366
"2258","noroBE",1,2,"naive",251,5.50233084641955,13.0750750832194,3,7,0,14,9,2.98470548595608,2.52375832010869
"2259","noroBE",1,3,"naive",251,6.53256175127722,17.2065553017045,3,9,1,16,6,2.3080845307596,2.56428086725284
"2260","noroBE",1,4,"naive",251,7.96110396203498,23.81392216237,4,11,1,20,3,2.60687814885329,2.7806849625995
"2261","noroBE",2,1,"naive",251,3.81934458409261,7.46803968541207,2,5,0,10,4,1.99209897817778,2.50681534088366
"2262","noroBE",2,2,"naive",251,3.83508422395917,7.51391406660726,2,5,0,10,3,1.83690063473506,2.52375832010869
"2263","noroBE",2,3,"naive",251,4.5531476048309,9.73856055232262,2,6,0,12,3,1.93580692945925,2.56428086725284
"2264","noroBE",2,4,"naive",251,5.54883104311448,13.2501106402863,3,8,0,14,5,2.1694487184915,2.7806849625995
"2265","noroBE",3,1,"naive",251,5.44239902217311,12.8510758071988,3,7,0,14,6,2.31094411576713,2.50681534088366
"2266","noroBE",3,2,"naive",251,5.46482732072881,12.9346927094347,3,7,0,14,9,2.99484639330194,2.52375832010869
"2267","noroBE",3,3,"naive",251,6.48803623939805,17.0170191930467,3,9,1,16,2,2.51355468166465,2.56428086725284
"2268","noroBE",3,4,"naive",251,7.90684160026495,23.5442927388724,4,11,1,19,14,3.57257633988847,2.7806849625995
"2269","noroBE",4,1,"naive",251,4.69490653089731,10.2082340125608,2,6,0,12,1,2.33553144461196,2.50681534088366
"2270","noroBE",4,2,"naive",251,4.71425438924748,10.2731166971725,2,6,0,12,5,2.16130610273462,2.52375832010869
"2271","noroBE",4,3,"naive",251,5.59692951379475,13.432300492543,3,8,0,14,0,3.50000410519092,2.56428086725284
"2272","noroBE",4,4,"naive",251,6.82086743669742,18.4578157889198,4,9,1,17,9,2.74065733351999,2.7806849625995
"2273","noroBE",5,1,"naive",251,5.47061078435383,12.9562953572882,3,7,0,14,5,2.16640659858548,2.50681534088366
"2274","noroBE",5,2,"naive",251,5.49315534447404,13.0406645319649,3,7,0,14,10,3.27181286160085,2.52375832010869
"2275","noroBE",5,3,"naive",251,6.52166827090843,17.1600923177124,3,9,1,16,3,2.30772515921998,2.56428086725284
"2276","noroBE",5,4,"naive",251,7.94782829269939,23.7478193227956,4,11,1,20,4,2.45226714404994,2.7806849625995
"2277","noroBE",6,1,"naive",251,5.33813132422949,12.4656505269354,3,7,0,14,9,3.03075484029683,2.50681534088366
"2278","noroBE",6,2,"naive",251,5.36012993230317,12.5465156452337,3,7,0,14,6,2.31482435858768,2.52375832010869
"2279","noroBE",6,3,"naive",251,6.36373579760746,16.4931462665288,3,9,1,16,2,2.48071895603398,2.56428086725284
"2280","noroBE",6,4,"naive",251,7.7553591072861,22.7993725668924,4,10,1,19,3,2.5639875475165,2.7806849625995
"2281","noroBE",7,1,"naive",251,10.1861753120791,36.1388534970248,6,14,2,25,8,2.60799186835693,2.50681534088366
"2282","noroBE",7,2,"naive",251,10.228152862808,36.3951754153073,6,14,2,25,7,2.59887992452475,2.52375832010869
"2283","noroBE",7,3,"naive",251,12.1432247610618,49.0263705831497,7,16,2,29,6,2.85834339804323,2.56428086725284
"2284","noroBE",7,4,"naive",251,14.7987081390036,69.576875524218,9,19,3,35,13,2.97245937916755,2.7806849625995
"2285","noroBE",8,1,"naive",251,6.62479812642066,17.6023421185648,4,9,1,17,5,2.24421044700973,2.50681534088366
"2286","noroBE",8,2,"naive",251,6.65209912909343,17.7203071639818,4,9,1,17,6,2.31213746358853,2.52375832010869
"2287","noroBE",8,3,"naive",251,7.89760731394355,23.4985542738414,4,11,1,19,5,2.38378451244759,2.56428086725284
"2288","noroBE",8,4,"naive",251,9.62465802414184,32.7948964864303,5,13,1,23,2,3.29443088749941,2.7806849625995
"2289","noroBE",9,1,"naive",251,4.8526706822065,10.7427552187699,2,7,0,13,4,2.02723553830403,2.50681534088366
"2290","noroBE",9,2,"naive",251,4.87266869161551,10.8113997083545,2,7,0,13,3,1.98905718202526,2.52375832010869
"2291","noroBE",9,3,"naive",251,5.78500457532582,14.1558110608202,3,8,0,15,3,2.15925395523928,2.56428086725284
"2292","noroBE",9,4,"naive",251,7.05007079894995,19.4822380827137,4,9,1,18,2,2.66056218117345,2.7806849625995
"2293","noroBE",10,1,"naive",251,11.405644752317,43.9442977028721,7,15,2,27,5,2.87143738945221,2.50681534088366
"2294","noroBE",10,2,"naive",251,11.4526477751904,44.2600389630107,7,15,2,27,5,2.87828943151852,2.52375832010869
"2295","noroBE",10,3,"naive",251,13.5969884209602,59.8399184599027,8,18,2,32,4,3.40154593746516,2.56428086725284
"2296","noroBE",10,4,"naive",251,16.5703811936697,85.2495273346956,10,22,3,39,16,3.13394506319666,2.7806849625995
"2297","noroBE",11,1,"naive",251,7.94376475864109,23.7276036056816,4,11,1,20,7,2.44308615202665,2.50681534088366
"2298","noroBE",11,2,"naive",251,7.97650126453439,23.8906995654675,4,11,1,20,10,2.7952474465319,2.52375832010869
"2299","noroBE",11,3,"naive",251,9.46998436192155,31.9014893372124,5,13,1,23,9,2.63426298439152,2.56428086725284
"2300","noroBE",11,4,"naive",251,11.5408828717712,44.855740019962,7,15,2,28,7,2.72433827573807,2.7806849625995
"2301","noroBE",12,1,"naive",251,5.9294571483971,14.7235239075624,3,8,0,15,4,2.14388070271417,2.50681534088366
"2302","noroBE",12,2,"naive",251,5.95389262890041,14.8205899915158,3,8,0,15,4,2.14709255619903,2.52375832010869
"2303","noroBE",12,3,"naive",251,7.06867186731877,19.5665283249855,4,10,1,18,5,2.28828525711893,2.56428086725284
"2304","noroBE",12,4,"naive",251,8.6144507701338,27.1760364954073,5,11,1,21,7,2.47666853209919,2.7806849625995
"2305","noroBE",1,1,"naive",252,5.53508243999164,13.1715328639022,3,8,0,14,9,2.97549864472087,2.52181736893134
"2306","noroBE",1,2,"naive",252,6.57261872563284,17.3402513311323,4,9,1,17,6,2.30827813644925,2.56398641007019
"2307","noroBE",1,3,"naive",252,8.00940631015222,23.9992419810852,4,11,1,20,3,2.61785632836717,2.7816522637102
"2308","noroBE",1,4,"naive",252,8.70097390989973,27.5712859665281,5,12,1,21,8,2.54051084023867,2.80834997348061
"2309","noroBE",2,1,"naive",252,3.83600219427038,7.50376331984697,2,5,0,10,3,1.83629206542109,2.52181736893134
"2310","noroBE",2,2,"naive",252,4.5550504670836,9.72670772832695,2,6,0,12,3,1.9355774096279,2.56398641007019
"2311","noroBE",2,3,"naive",252,5.55079359948852,13.2306572039947,3,8,0,14,5,2.16852697816419,2.7816522637102
"2312","noroBE",2,4,"naive",252,6.03007369312372,15.0934202935405,3,8,0,15,3,2.2079352666962,2.80834997348061
"2313","noroBE",3,1,"naive",252,5.4681839150991,12.9211573869326,3,7,0,14,9,2.99343878461712,2.52181736893134
"2314","noroBE",3,2,"naive",252,6.49318025254904,17.002104649146,3,9,1,16,2,2.51611642646421,2.56398641007019
"2315","noroBE",3,3,"naive",252,7.91260242814627,23.5182587814306,4,11,1,19,14,3.57103359176777,2.7816522637102
"2316","noroBE",3,4,"naive",252,8.59581155215504,27.0127366097594,5,11,1,21,7,2.47451505801492,2.80834997348061
"2317","noroBE",4,1,"naive",252,4.69658307032092,10.1946163694278,2,6,0,12,5,2.16079530055358,2.52181736893134
"2318","noroBE",4,2,"naive",252,5.57694490897738,13.3293428597611,3,8,0,14,0,3.49572838516522,2.56398641007019
"2319","noroBE",4,3,"naive",252,6.7960762079705,18.3083160688846,4,9,1,17,9,2.74259272619579,2.7816522637102
"2320","noroBE",4,4,"naive",252,7.38287951508828,20.9689827819975,4,10,1,18,8,2.53985971117487,2.80834997348061
"2321","noroBE",5,1,"naive",252,5.4911407989502,13.0068247444439,3,7,0,14,10,3.2724031363938,2.52181736893134
"2322","noroBE",5,2,"naive",252,6.52044034240637,17.1177884572764,3,9,1,16,3,2.30769365006075,2.56398641007019
"2323","noroBE",5,3,"naive",252,7.94582162810794,23.6827863921081,4,11,1,20,4,2.45199389295645,2.7816522637102
"2324","noroBE",5,4,"naive",252,8.63189904490814,27.2037869637238,5,12,1,21,1,3.59772313815184,2.80834997348061
"2325","noroBE",6,1,"naive",252,5.37820992439554,12.5879373987934,3,7,0,14,6,2.31283945991174,2.52181736893134
"2326","noroBE",6,2,"naive",252,6.38634087977918,16.5522808545898,3,9,1,16,2,2.48784247377742,2.56398641007019
"2327","noroBE",6,3,"naive",252,7.78240775504005,22.8787353874269,4,10,1,19,3,2.57043654685485,2.7816522637102
"2328","noroBE",6,4,"naive",252,8.45437529458009,26.2702190089777,5,11,1,21,6,2.4359419946332,2.80834997348061
"2329","noroBE",7,1,"naive",252,10.2181576825022,36.2430265442226,6,14,2,25,7,2.59724401939931,2.52181736893134
"2330","noroBE",7,2,"naive",252,12.133523800882,48.8293983176459,7,16,2,29,6,2.85739180192376,2.56398641007019
"2331","noroBE",7,3,"naive",252,14.7859363446964,69.2789734701041,9,19,3,35,13,2.97079463421535,2.7816522637102
"2332","noroBE",7,4,"naive",252,16.062619548414,80.3722620383095,9,21,3,37,15,3.08007518047332,2.80834997348061
"2333","noroBE",8,1,"naive",252,6.64478860706776,17.6501849480784,4,9,1,17,6,2.31078876956688,2.52181736893134
"2334","noroBE",8,2,"naive",252,7.89033632293131,23.4082874520145,4,11,1,19,5,2.38235592628581,2.56398641007019
"2335","noroBE",8,3,"naive",252,9.61517960682018,32.6591947208649,5,13,1,23,2,3.29523929088552,2.7816522637102
"2336","noroBE",8,4,"naive",252,10.4453967820185,37.6406578959378,6,14,2,25,3,3.11505366684786,2.80834997348061
"2337","noroBE",9,1,"naive",252,4.86868871317275,10.7770543774507,2,7,0,13,3,1.98793375642057,2.52181736893134
"2338","noroBE",9,2,"naive",252,5.78131129073568,14.1122906385089,3,8,0,15,3,2.15843263891686,2.56398641007019
"2339","noroBE",9,3,"naive",252,7.04511748907422,19.4165454184404,4,9,1,18,2,2.66080029318292,2.7816522637102
"2340","noroBE",9,4,"naive",252,7.65342412294827,22.2534932179427,4,10,1,19,3,2.54346898470902,2.80834997348061
"2341","noroBE",10,1,"naive",252,11.4238922290421,43.952954515134,7,15,2,27,5,2.87477774030149,2.52181736893134
"2342","noroBE",10,2,"naive",252,13.5652700385664,59.4322595761847,8,18,2,32,4,3.39891120595751,2.56398641007019
"2343","noroBE",10,3,"naive",252,16.5306651703505,84.6427239949005,10,22,3,38,16,3.13222704246177,2.7816522637102
"2344","noroBE",10,4,"naive",252,17.95799598507,98.3400481393114,11,23,4,42,11,3.12586460535753,2.80834997348061
"2345","noroBE",11,1,"naive",252,7.9721430332783,23.8135413267708,4,11,1,20,10,2.79448453714508,2.52181736893134
"2346","noroBE",11,2,"naive",252,9.46649975894984,31.8033640496714,5,13,1,23,9,2.6329467797233,2.56398641007019
"2347","noroBE",11,3,"naive",252,11.535895518888,44.7059341428055,7,15,2,27,7,2.72340510786323,2.7816522637102
"2348","noroBE",11,4,"naive",252,12.5319558092523,51.6773849834606,7,17,2,30,3,3.51400973003451,2.80834997348061
"2349","noroBE",12,1,"naive",252,5.94506968824689,14.7546911731774,3,8,0,15,4,2.14531221272455,2.52181736893134
"2350","noroBE",12,2,"naive",252,7.05945697860693,19.4812972679426,4,9,1,18,5,2.28656208649023,2.56398641007019
"2351","noroBE",12,3,"naive",252,8.60266837785549,27.0489872888116,5,11,1,21,7,2.47492073160739,2.7816522637102
"2352","noroBE",12,4,"naive",252,9.34546085099502,31.114777391164,5,12,1,23,7,2.52524150543535,2.80834997348061
"2353","noroBE",1,1,"naive",253,6.58946952601411,17.3575831337343,4,9,1,17,6,2.30726716699087,2.56425139315344
"2354","noroBE",1,2,"naive",253,8.0299098089166,24.0203366169295,4,11,1,20,3,2.62348889158291,2.78137553357603
"2355","noroBE",1,3,"naive",253,8.72404749052582,27.598517398441,5,12,1,21,8,2.53935825426415,2.80887506990743
"2356","noroBE",1,4,"naive",253,9.49218356348755,31.8367008791032,5,13,1,23,3,2.92627229723662,3.02190422421919
"2357","noroBE",2,1,"naive",253,4.5483999578219,9.67885651849769,2,6,0,12,3,1.93374050432842,2.56425139315344
"2358","noroBE",2,2,"naive",253,5.54266793282864,13.1612902016686,3,8,0,14,5,2.16673467579165,2.78137553357603
"2359","noroBE",2,3,"naive",253,6.02179842873425,15.0145200414516,3,8,0,15,3,2.20628465041319,2.80887506990743
"2360","noroBE",2,4,"naive",253,6.55200652334152,17.1980286246355,4,9,1,16,11,3.22407092796457,3.02190422421919
"2361","noroBE",3,1,"naive",253,6.51104796313266,17.024383135849,3,9,1,16,2,2.52260755437098,2.56425139315344
"2362","noroBE",3,2,"naive",253,7.93434550369806,23.5464315859716,4,11,1,20,14,3.56533771214001,2.78137553357603
"2363","noroBE",3,3,"naive",253,8.62022222262556,27.0481136415083,5,11,1,21,7,2.4744457437771,2.80887506990743
"2364","noroBE",3,4,"naive",253,9.37921667483779,31.1950526113391,5,12,1,23,7,2.52645977185257,3.02190422421919
"2365","noroBE",4,1,"naive",253,5.57618927576593,13.2872431046749,3,8,0,14,0,3.50130928773725,2.56425139315344
"2366","noroBE",4,2,"naive",253,6.79512922627219,18.2458852598465,4,9,1,17,9,2.74123212646846,2.78137553357603
"2367","noroBE",4,3,"naive",253,7.3825275108858,20.8985488637539,4,10,1,18,8,2.5381171876929,2.80887506990743
"2368","noroBE",4,4,"naive",253,8.0325452574538,24.0334700320744,4,11,1,20,10,2.787788704253,3.02190422421919
"2369","noroBE",5,1,"naive",253,6.54366020651328,17.1625765719414,3,9,1,16,3,2.31281040119454,2.56425139315344
"2370","noroBE",5,2,"naive",253,7.97408669560721,23.7429586733369,4,11,1,20,4,2.45681423532567,2.78137553357603
"2371","noroBE",5,3,"naive",253,8.66339880291051,27.2763541166663,5,12,1,21,1,3.61259338484173,2.80887506990743
"2372","noroBE",5,4,"naive",253,9.42619487230329,31.4611184665593,5,13,1,23,5,2.58677891193359,3.02190422421919
"2373","noroBE",6,1,"naive",253,6.38779608306658,16.5068709397047,3,9,1,16,2,2.48989630319083,2.56425139315344
"2374","noroBE",6,2,"naive",253,7.78415109475468,22.8107687322086,4,10,1,19,3,2.57198114864466,2.78137553357603
"2375","noroBE",6,3,"naive",253,8.45704440523857,26.1938719346793,5,11,1,21,6,2.4350411042143,2.80887506990743
"2376","noroBE",6,4,"naive",253,9.20167135567157,30.1993921811701,5,12,1,22,13,3.13860660511527,3.02190422421919
"2377","noroBE",7,1,"naive",253,12.1119000326621,48.4919487633545,7,16,2,29,6,2.85505595598872,2.56425139315344
"2378","noroBE",7,2,"naive",253,14.759528743996,68.7831514222527,9,19,3,35,13,2.96817635038364,2.78137553357603
"2379","noroBE",7,3,"naive",253,16.0354017373172,79.8027578435569,9,21,3,37,15,3.07764624736506,2.80887506990743
